exp_idx,epoch,train_loss,train_acc,val_loss,val_acc
10,1,0.7690114004271371,0.48928571428571427,0.5626409411430359,0.7166666666666667
10,2,0.6106476315430233,0.6160714285714286,0.5324649214744568,0.7666666666666667
10,3,0.5314717037337167,0.6375,0.45760789314905803,0.825
10,4,0.5246052495070866,0.6428571428571429,0.40151218374570213,0.8416666666666667
10,5,0.4576265505381993,0.6857142857142857,0.38311826388041176,0.85
10,6,0.4369865583521979,0.6410714285714286,0.35087337692578635,0.8583333333333333
10,7,0.42146954451288493,0.6732142857142858,0.3234136482079824,0.8833333333333333
10,8,0.3850195220538548,0.7035714285714286,0.30631122589111326,0.8833333333333333
10,9,0.4089881364788328,0.6017857142857143,0.2908873697121938,0.8833333333333333
10,10,0.34417537323066166,0.6785714285714286,0.27682463129361473,0.8916666666666667
10,11,0.3901769191026688,0.6410714285714286,0.2845422347386678,0.875
10,12,0.3882326645510537,0.6839285714285714,0.277336706717809,0.8916666666666667
10,13,0.35112207319055283,0.7125,0.27042073210080464,0.875
10,14,0.3522328468305724,0.7,0.26927174131075543,0.875
10,15,0.3355163316641535,0.7660714285714286,0.2570750673611959,0.875
10,16,0.35238811714308604,0.7339285714285714,0.2592877070109049,0.8833333333333333
10,17,0.3257828171764101,0.7446428571428572,0.2527631610631943,0.875
10,18,0.3419524639844894,0.6517857142857143,0.24167733391125998,0.875
10,19,0.29919949716755323,0.7339285714285714,0.23879333734512329,0.8916666666666667
10,20,0.30532530631337845,0.725,0.2350956549247106,0.9083333333333333
10,21,0.35311539066689357,0.7196428571428571,0.2292419195175171,0.9
10,22,0.27918381201369424,0.775,0.23419882953166962,0.9
10,23,0.2827096715569496,0.6553571428571429,0.21582406461238862,0.925
10,24,0.2762081033417157,0.75,0.21794441839059195,0.9
10,25,0.2980380512773991,0.7321428571428571,0.22609651883443196,0.9083333333333333
10,26,0.2785597262637956,0.7339285714285714,0.21738546788692475,0.9083333333333333
