exp_idx,epoch,train_loss,train_acc,val_loss,val_acc
1,1,0.656730100938252,0.5482142857142858,0.4829031268755595,0.825
1,2,0.5044648264135633,0.6982142857142857,0.39250078598658245,0.8416666666666667
1,3,0.4016294653926577,0.6732142857142858,0.33052451014518736,0.85
1,4,0.4174643146140235,0.7125,0.29729411204655964,0.8833333333333333
1,5,0.3625714817217418,0.7285714285714285,0.26107185482978823,0.8916666666666667
1,6,0.34743264658110484,0.6517857142857143,0.23247826198736826,0.9083333333333333
1,7,0.3196746528148651,0.7017857142857142,0.24214935998121898,0.8916666666666667
1,8,0.29083473639828816,0.7303571428571428,0.22213535408178967,0.9
1,9,0.3313682966998645,0.625,0.22276642421881357,0.9083333333333333
1,10,0.26051639105592456,0.6982142857142857,0.20129341979821522,0.925
1,11,0.3230466391359057,0.6696428571428571,0.20586128234863282,0.9333333333333333
1,12,0.2943723552993366,0.7160714285714286,0.20887429614861805,0.925
1,13,0.25879159037555965,0.7357142857142858,0.19226372241973877,0.9333333333333333
1,14,0.2692978237356458,0.7142857142857143,0.2092714011669159,0.8916666666666667
1,15,0.23625783760632788,0.8035714285714286,0.20117559333642324,0.925
1,16,0.2756779300315039,0.7571428571428571,0.18880110184351603,0.9333333333333333
1,17,0.2326385314975466,0.7732142857142857,0.19997514684995016,0.9333333333333333
1,18,0.2585713424852916,0.6696428571428571,0.19416450162728627,0.9416666666666667
1,19,0.23071172695074763,0.7571428571428571,0.18921987662712733,0.925
