exp_idx,epoch,train_loss,train_acc,val_loss,val_acc
12,1,0.7716012069157192,0.4875,0.5553170005480449,0.7416666666666667
12,2,0.6051759975297111,0.5964285714285714,0.5290080110232035,0.7166666666666667
12,3,0.5197440675326757,0.6232142857142857,0.4495598077774048,0.8166666666666667
12,4,0.52291396686009,0.6589285714285714,0.41698195338249205,0.8083333333333333
12,5,0.4539235506738935,0.6732142857142858,0.3905266722043355,0.8416666666666667
12,6,0.4331186532974243,0.6392857142857142,0.3458719154198964,0.8666666666666667
12,7,0.41124607835497173,0.6892857142857143,0.3216346581776937,0.875
12,8,0.3881880202463695,0.6875,0.30701934893925986,0.8666666666666667
12,9,0.4091278782912663,0.6089285714285714,0.29684098561604816,0.8583333333333333
12,10,0.3400889822414943,0.675,0.27358708083629607,0.8916666666666667
12,11,0.39059838567461286,0.6375,0.2774269978205363,0.875
12,12,0.3893554317099707,0.6857142857142857,0.2738396763801575,0.8833333333333333
12,13,0.34871726334095,0.7142857142857143,0.2653612722953161,0.8916666666666667
12,14,0.3472875654697418,0.6982142857142857,0.2596081693967183,0.875
12,15,0.32827634726251875,0.7625,0.24748442868391674,0.8916666666666667
12,16,0.35186752804688043,0.7321428571428571,0.2408672938744227,0.8833333333333333
12,17,0.3156473909105573,0.7392857142857143,0.24229230682055156,0.8916666666666667
12,18,0.33748469608170645,0.6553571428571429,0.22804937462011973,0.9
12,19,0.29580890483089856,0.7285714285714285,0.2192218244075775,0.9166666666666666
12,20,0.30138650664261407,0.7142857142857143,0.21975773870944976,0.925
12,21,0.34411602073482106,0.7196428571428571,0.21343952616055806,0.925
12,22,0.28397466987371445,0.7714285714285715,0.21901086966196695,0.9166666666666666
12,23,0.28284268347280367,0.6571428571428571,0.2093656857808431,0.925
12,24,0.2709856371794428,0.7571428571428571,0.226629039645195,0.9
12,25,0.28948555950607574,0.7178571428571429,0.2265354792277018,0.9083333333333333
12,26,0.2757631169898169,0.7392857142857143,0.22246205906073252,0.9
